id,year,month,name,crime_count,crime_rate,incident_parent_type
1600000US2400125,2015,1,"Aberdeen, MD",2,0.00013319126265317,Assault with Deadly Weapon
1600000US2400125,2015,1,"Aberdeen, MD",1,0.000066595631326585,Disorder
1600000US2400125,2015,1,"Aberdeen, MD",4,0.00026638252530634,Drugs
1600000US2400125,2015,1,"Aberdeen, MD",1,0.000066595631326585,Emergency
1600000US2400125,2015,1,"Aberdeen, MD",2,0.00013319126265317,Other
1600000US2400125,2015,1,"Aberdeen, MD",1,0.000066595631326585,Robbery
1600000US2400125,2015,1,"Aberdeen, MD",1,0.000066595631326585,Traffic
1600000US2400125,2016,1,"Aberdeen, MD",4,0.00026638252530634,Drugs
1600000US2400125,2016,1,"Aberdeen, MD",1,0.000066595631326585,Family Offense
1600000US2400125,2016,1,"Aberdeen, MD",2,0.00013319126265317,Other
1600000US2400125,2016,1,"Aberdeen, MD",1,0.000066595631326585,Theft
1600000US2400125,2016,1,"Aberdeen, MD",1,0.000066595631326585,Traffic
1600000US2400250,2015,1,"Accokeek, MD",5,0.000454132606721163,Breaking & Entering
1600000US2400250,2015,1,"Accokeek, MD",6,0.000544959128065395,Community Policing
1600000US2400250,2015,1,"Accokeek, MD",6,0.000544959128065395,Theft
1600000US2400250,2015,1,"Accokeek, MD",4,0.00036330608537693,Theft from Vehicle
1600000US2400250,2015,1,"Accokeek, MD",1,0.0000908265213442325,Theft of Vehicle
1600000US2400250,2015,1,"Accokeek, MD",10,0.000908265213442325,Traffic
1600000US2400250,2016,1,"Accokeek, MD",5,0.000454132606721163,Community Policing
1600000US2400250,2016,1,"Accokeek, MD",2,0.000181653042688465,Disorder
1600000US2400250,2016,1,"Accokeek, MD",2,0.000181653042688465,Theft
1600000US2400250,2016,1,"Accokeek, MD",4,0.00036330608537693,Theft from Vehicle
1600000US2400250,2016,1,"Accokeek, MD",1,0.0000908265213442325,Theft of Vehicle
1600000US2400250,2016,1,"Accokeek, MD",7,0.000635785649409628,Traffic
1600000US2400400,2015,1,"Adelphi, MD",3,0.0001914486279515,Assault
1600000US2400400,2015,1,"Adelphi, MD",1,0.0000638162093171666,Assault with Deadly Weapon
1600000US2400400,2015,1,"Adelphi, MD",2,0.000127632418634333,Breaking & Entering
1600000US2400400,2015,1,"Adelphi, MD",1,0.0000638162093171666,Robbery
1600000US2400400,2015,1,"Adelphi, MD",6,0.000382897255902999,Theft
1600000US2400400,2015,1,"Adelphi, MD",5,0.000319081046585833,Theft from Vehicle
1600000US2400400,2015,1,"Adelphi, MD",7,0.000446713465220166,Theft of Vehicle
1600000US2400400,2015,1,"Adelphi, MD",4,0.000255264837268666,Traffic
1600000US2400400,2016,1,"Adelphi, MD",1,0.0000638162093171666,Assault
1600000US2400400,2016,1,"Adelphi, MD",1,0.0000638162093171666,Breaking & Entering
1600000US2400400,2016,1,"Adelphi, MD",2,0.000127632418634333,Other
1600000US2400400,2016,1,"Adelphi, MD",3,0.0001914486279515,Theft from Vehicle
1600000US2400400,2016,1,"Adelphi, MD",2,0.000127632418634333,Theft of Vehicle
1600000US2400400,2016,1,"Adelphi, MD",3,0.0001914486279515,Traffic
1600000US2400712,2015,1,"Algonquin, MD",9,0.00613915416098226,Alarm
1600000US2400712,2015,1,"Algonquin, MD",2,0.00136425648021828,Community Policing
1600000US2400712,2015,1,"Algonquin, MD",1,0.000682128240109141,Family Offense
1600000US2400712,2015,1,"Algonquin, MD",2,0.00136425648021828,Other
1600000US2400712,2015,1,"Algonquin, MD",1,0.000682128240109141,Property Crime
1600000US5101528,2015,1,"Altavista, VA",1,0.000288018433179724,Assault
1600000US5101528,2015,1,"Altavista, VA",1,0.000288018433179724,Breaking & Entering
1600000US5101528,2015,1,"Altavista, VA",3,0.000864055299539171,Drugs
1600000US5101528,2015,1,"Altavista, VA",1,0.000288018433179724,Liquor
1600000US5101528,2015,1,"Altavista, VA",12,0.00345622119815668,Other
1600000US5101528,2015,1,"Altavista, VA",2,0.000576036866359447,Property Crime
1600000US5101528,2015,1,"Altavista, VA",5,0.00144009216589862,Theft
1600000US5101528,2016,1,"Altavista, VA",4,0.00115207373271889,Assault
1600000US5101528,2016,1,"Altavista, VA",1,0.000288018433179724,Breaking & Entering
1600000US5101528,2016,1,"Altavista, VA",3,0.000864055299539171,Family Offense
1600000US5101528,2016,1,"Altavista, VA",3,0.000864055299539171,Liquor
1600000US5101528,2016,1,"Altavista, VA",11,0.00316820276497696,Other
1600000US5101528,2016,1,"Altavista, VA",6,0.00172811059907834,Property Crime
1600000US5101528,2016,1,"Altavista, VA",1,0.000288018433179724,Sexual Assault
1600000US5101528,2016,1,"Altavista, VA",5,0.00144009216589862,Theft
1600000US5101528,2016,1,"Altavista, VA",2,0.000576036866359447,Theft from Vehicle
1600000US2401450,2015,1,"Andrews AFB, MD",8,0.00220264317180617,Assault
1600000US2401450,2015,1,"Andrews AFB, MD",5,0.00137665198237885,Breaking & Entering
1600000US2401450,2015,1,"Andrews AFB, MD",2,0.000550660792951542,Community Policing
1600000US2401450,2015,1,"Andrews AFB, MD",1,0.000275330396475771,Other Sexual Offense
1600000US2401450,2015,1,"Andrews AFB, MD",3,0.000825991189427313,Robbery
1600000US2401450,2015,1,"Andrews AFB, MD",19,0.00523127753303965,Theft
1600000US2401450,2015,1,"Andrews AFB, MD",31,0.0085352422907489,Theft from Vehicle
1600000US2401450,2015,1,"Andrews AFB, MD",18,0.00495594713656388,Theft of Vehicle
1600000US2401450,2016,1,"Andrews AFB, MD",1,0.000275330396475771,Assault
1600000US2401635,2015,1,"Annapolis Neck, MD",1,0.00008825346394846,Robbery
1600000US2401635,2015,1,"Annapolis Neck, MD",2,0.00017650692789692,Theft
1600000US2401635,2016,1,"Annapolis Neck, MD",1,0.00008825346394846,Quality of Life
1600000US2401635,2016,1,"Annapolis Neck, MD",9,0.00079428117553614,Theft
1600000US2401600,2015,1,"Annapolis, MD",22,0.000572275836953412,Assault
1600000US2401600,2015,1,"Annapolis, MD",5,0.000130062690216684,Breaking & Entering
1600000US2401600,2015,1,"Annapolis, MD",3,0.0000780376141300107,Other
1600000US2401600,2015,1,"Annapolis, MD",6,0.000156075228260021,Property Crime
1600000US2401600,2015,1,"Annapolis, MD",16,0.00041620060869339,Quality of Life
1600000US2401600,2015,1,"Annapolis, MD",1,0.0000260125380433369,Robbery
1600000US2401600,2015,1,"Annapolis, MD",42,0.00109252659782015,Theft
1600000US2401600,2015,1,"Annapolis, MD",13,0.00033816299456338,Theft from Vehicle
1600000US2401600,2015,1,"Annapolis, MD",5,0.000130062690216684,Theft of Vehicle
1600000US2401600,2015,1,"Annapolis, MD",2,0.0000520250760866738,Traffic
1600000US2401600,2016,1,"Annapolis, MD",28,0.000728351065213433,Assault
1600000US2401600,2016,1,"Annapolis, MD",25,0.000650313451083422,Breaking & Entering
1600000US2401600,2016,1,"Annapolis, MD",1,0.0000260125380433369,Homicide
1600000US2401600,2016,1,"Annapolis, MD",1,0.0000260125380433369,Other
1600000US2401600,2016,1,"Annapolis, MD",7,0.000182087766303358,Property Crime
1600000US2401600,2016,1,"Annapolis, MD",33,0.000858413755430117,Quality of Life
1600000US2401600,2016,1,"Annapolis, MD",11,0.000286137918476706,Robbery
1600000US2401600,2016,1,"Annapolis, MD",46,0.0011965767499935,Theft
1600000US2401600,2016,1,"Annapolis, MD",11,0.000286137918476706,Theft from Vehicle
1600000US2401600,2016,1,"Annapolis, MD",1,0.0000260125380433369,Theft of Vehicle
1600000US2401600,2016,1,"Annapolis, MD",1,0.0000260125380433369,Traffic
1600000US2401925,2015,1,"Aquasco, MD",1,0.00132450331125828,Theft
1600000US2401975,2015,1,"Arbutus, MD",12,0.000590493061706525,Assault
1600000US2401975,2015,1,"Arbutus, MD",13,0.000639700816848735,Breaking & Entering
1600000US2401975,2015,1,"Arbutus, MD",3,0.000147623265426631,Other
1600000US2401975,2015,1,"Arbutus, MD",6,0.000295246530853262,Property Crime
1600000US2401975,2015,1,"Arbutus, MD",7,0.000344454285995473,Robbery
1600000US2401975,2015,1,"Arbutus, MD",52,0.00255880326739494,Theft
1600000US2401975,2015,1,"Arbutus, MD",11,0.000541285306564315,Theft from Vehicle
1600000US2401975,2015,1,"Arbutus, MD",1,0.0000492077551422104,Theft of Vehicle
1600000US2401975,2016,1,"Arbutus, MD",1,0.0000492077551422104,Arson
1600000US2401975,2016,1,"Arbutus, MD",13,0.000639700816848735,Assault
1600000US2401975,2016,1,"Arbutus, MD",5,0.000246038775711052,Breaking & Entering
1600000US2401975,2016,1,"Arbutus, MD",5,0.000246038775711052,Property Crime
1600000US2401975,2016,1,"Arbutus, MD",1,0.0000492077551422104,Robbery
1600000US2401975,2016,1,"Arbutus, MD",43,0.00211593347111505,Theft
1600000US2401975,2016,1,"Arbutus, MD",17,0.000836531837417577,Theft from Vehicle
1600000US2401975,2016,1,"Arbutus, MD",4,0.000196831020568842,Theft of Vehicle
1600000US5103368,2015,1,"Ashland, VA",12,0.00165952150463283,Assault
1600000US5103368,2015,1,"Ashland, VA",3,0.000414880376158208,Breaking & Entering
1600000US5103368,2015,1,"Ashland, VA",1,0.000138293458719403,Disorder
1600000US5103368,2015,1,"Ashland, VA",7,0.000968054211035818,Drugs
1600000US5103368,2015,1,"Ashland, VA",10,0.00138293458719403,Liquor
1600000US5103368,2015,1,"Ashland, VA",1,0.000138293458719403,Other
1600000US5103368,2015,1,"Ashland, VA",1,0.000138293458719403,Other Sexual Offense
1600000US5103368,2015,1,"Ashland, VA",7,0.000968054211035818,Property Crime
1600000US5103368,2015,1,"Ashland, VA",14,0.00193610842207164,Theft
1600000US5103368,2015,1,"Ashland, VA",2,0.000276586917438805,Theft from Vehicle
1600000US5103368,2015,1,"Ashland, VA",8,0.00110634766975522,Traffic
1600000US5103368,2016,1,"Ashland, VA",3,0.000414880376158208,Assault
1600000US5103368,2016,1,"Ashland, VA",1,0.000138293458719403,Breaking & Entering
1600000US5103368,2016,1,"Ashland, VA",10,0.00138293458719403,Drugs
1600000US5103368,2016,1,"Ashland, VA",5,0.000691467293597013,Liquor
1600000US5103368,2016,1,"Ashland, VA",4,0.00055317383487761,Other
1600000US5103368,2016,1,"Ashland, VA",11,0.00152122804591343,Property Crime
1600000US5103368,2016,1,"Ashland, VA",19,0.00262757571566865,Theft
1600000US5103368,2016,1,"Ashland, VA",5,0.000691467293597013,Theft from Vehicle
1600000US5103368,2016,1,"Ashland, VA",12,0.00165952150463283,Traffic
1600000US2402762,2015,1,"Ashton-Sandy Spring, MD",2,0.000378000378000378,Assault
1600000US2402762,2015,1,"Ashton-Sandy Spring, MD",1,0.000189000189000189,Breaking & Entering
1600000US2402762,2015,1,"Ashton-Sandy Spring, MD",1,0.000189000189000189,Death
1600000US2402762,2015,1,"Ashton-Sandy Spring, MD",2,0.000378000378000378,Disorder
1600000US2402762,2015,1,"Ashton-Sandy Spring, MD",1,0.000189000189000189,Drugs
1600000US2402762,2015,1,"Ashton-Sandy Spring, MD",2,0.000378000378000378,Theft
1600000US2402762,2015,1,"Ashton-Sandy Spring, MD",5,0.000945000945000945,Theft from Vehicle
1600000US2402762,2015,1,"Ashton-Sandy Spring, MD",8,0.00151200151200151,Traffic
1600000US2402762,2016,1,"Ashton-Sandy Spring, MD",1,0.000189000189000189,Assault
1600000US2402762,2016,1,"Ashton-Sandy Spring, MD",1,0.000189000189000189,Breaking & Entering
1600000US2402762,2016,1,"Ashton-Sandy Spring, MD",1,0.000189000189000189,Theft
1600000US2402762,2016,1,"Ashton-Sandy Spring, MD",8,0.00151200151200151,Traffic
1600000US2402825,2015,1,"Aspen Hill, MD",1,0.0000199604782530589,Arson
1600000US2402825,2015,1,"Aspen Hill, MD",24,0.000479051478073415,Assault
1600000US2402825,2015,1,"Aspen Hill, MD",1,0.0000199604782530589,Assault with Deadly Weapon
1600000US2402825,2015,1,"Aspen Hill, MD",6,0.000119762869518354,Breaking & Entering
1600000US2402825,2015,1,"Aspen Hill, MD",5,0.0000998023912652947,Death
1600000US2402825,2015,1,"Aspen Hill, MD",9,0.00017964430427753,Disorder
1600000US2402825,2015,1,"Aspen Hill, MD",20,0.000399209565061179,Drugs
1600000US2402825,2015,1,"Aspen Hill, MD",1,0.0000199604782530589,Kidnapping
1600000US2402825,2015,1,"Aspen Hill, MD",2,0.0000399209565061179,Liquor
1600000US2402825,2015,1,"Aspen Hill, MD",4,0.0000798419130122358,Robbery
1600000US2402825,2015,1,"Aspen Hill, MD",1,0.0000199604782530589,Sexual Assault
1600000US2402825,2015,1,"Aspen Hill, MD",24,0.000479051478073415,Theft
1600000US2402825,2015,1,"Aspen Hill, MD",13,0.000259486217289766,Theft from Vehicle
1600000US2402825,2015,1,"Aspen Hill, MD",3,0.0000598814347591768,Theft of Vehicle
1600000US2402825,2015,1,"Aspen Hill, MD",69,0.00137727299946107,Traffic
1600000US2402825,2016,1,"Aspen Hill, MD",21,0.000419170043314238,Assault
1600000US2402825,2016,1,"Aspen Hill, MD",1,0.0000199604782530589,Assault with Deadly Weapon
1600000US2402825,2016,1,"Aspen Hill, MD",5,0.0000998023912652947,Breaking & Entering
1600000US2402825,2016,1,"Aspen Hill, MD",5,0.0000998023912652947,Death
1600000US2402825,2016,1,"Aspen Hill, MD",9,0.00017964430427753,Disorder
1600000US2402825,2016,1,"Aspen Hill, MD",20,0.000399209565061179,Drugs
1600000US2402825,2016,1,"Aspen Hill, MD",5,0.0000998023912652947,Liquor
1600000US2402825,2016,1,"Aspen Hill, MD",2,0.0000399209565061179,Robbery
1600000US2402825,2016,1,"Aspen Hill, MD",2,0.0000399209565061179,Sexual Assault
1600000US2402825,2016,1,"Aspen Hill, MD",41,0.000818379608375417,Theft
1600000US2402825,2016,1,"Aspen Hill, MD",6,0.000119762869518354,Theft from Vehicle
1600000US2402825,2016,1,"Aspen Hill, MD",1,0.0000199604782530589,Theft of Vehicle
1600000US2402825,2016,1,"Aspen Hill, MD",98,0.00195612686879978,Traffic
1600000US2403500,2015,1,"Baden, MD",1,0.000482392667631452,Assault with Deadly Weapon
1600000US2403500,2015,1,"Baden, MD",1,0.000482392667631452,Theft
1600000US2403500,2015,1,"Baden, MD",2,0.000964785335262904,Theft of Vehicle
1600000US5104088,2015,1,"Bailey's Crossroads, VA",1,0.0000420309347679892,Traffic
1600000US5104088,2016,1,"Bailey's Crossroads, VA",2,0.0000840618695359785,Traffic
1600000US2403800,2015,1,"Ballenger Creek, MD",19,0.00103020116033183,Community Policing
1600000US2403800,2015,1,"Ballenger Creek, MD",6,0.000325326682210053,Other
1600000US2403800,2015,1,"Ballenger Creek, MD",5,0.000271105568508377,Traffic
1600000US2403800,2016,1,"Ballenger Creek, MD",21,0.00113864338773518,Community Policing
1600000US2403800,2016,1,"Ballenger Creek, MD",1,0.0000542211137016754,Other
1600000US2403800,2016,1,"Ballenger Creek, MD",4,0.000216884454806702,Traffic
1600000US2404050,2015,1,"Baltimore Highlands, MD",3,0.000432401268377054,Assault
1600000US2404050,2015,1,"Baltimore Highlands, MD",6,0.000864802536754108,Breaking & Entering
1600000US2404050,2015,1,"Baltimore Highlands, MD",1,0.000144133756125685,Other Sexual Offense
1600000US2404050,2015,1,"Baltimore Highlands, MD",3,0.000432401268377054,Property Crime
1600000US2404050,2015,1,"Baltimore Highlands, MD",7,0.00100893629287979,Theft
1600000US2404050,2015,1,"Baltimore Highlands, MD",3,0.000432401268377054,Theft from Vehicle
1600000US2404050,2015,1,"Baltimore Highlands, MD",5,0.000720668780628423,Theft of Vehicle
1600000US2404050,2016,1,"Baltimore Highlands, MD",2,0.000288267512251369,Assault
1600000US2404050,2016,1,"Baltimore Highlands, MD",4,0.000576535024502739,Breaking & Entering
1600000US2404050,2016,1,"Baltimore Highlands, MD",4,0.000576535024502739,Property Crime
1600000US2404050,2016,1,"Baltimore Highlands, MD",4,0.000576535024502739,Theft
1600000US2404050,2016,1,"Baltimore Highlands, MD",1,0.000144133756125685,Theft from Vehicle
1600000US2404050,2016,1,"Baltimore Highlands, MD",1,0.000144133756125685,Theft of Vehicle
1600000US2404000,2015,1,"Baltimore, MD",1,0.00000160915286147608,Arson
1600000US2404000,2015,1,"Baltimore, MD",31,0.0000498837387057584,Assault
1600000US2404000,2015,1,"Baltimore, MD",28,0.0000450562801213301,Breaking & Entering
1600000US2404000,2015,1,"Baltimore, MD",18,0.0000289647515065694,Community Policing
1600000US2404000,2015,1,"Baltimore, MD",2,0.00000321830572295215,Drugs
1600000US2404000,2015,1,"Baltimore, MD",4,0.0000064366114459043,Other
1600000US2404000,2015,1,"Baltimore, MD",1,0.00000160915286147608,Other Sexual Offense
1600000US2404000,2015,1,"Baltimore, MD",20,0.0000321830572295215,Property Crime
1600000US2404000,2015,1,"Baltimore, MD",11,0.0000177006814762368,Robbery
1600000US2404000,2015,1,"Baltimore, MD",1,0.00000160915286147608,Sexual Assault
1600000US2404000,2015,1,"Baltimore, MD",90,0.000144823757532847,Theft
1600000US2404000,2015,1,"Baltimore, MD",23,0.0000370105158139497,Theft from Vehicle
1600000US2404000,2015,1,"Baltimore, MD",12,0.0000193098343377129,Theft of Vehicle
1600000US2404000,2015,1,"Baltimore, MD",1,0.00000160915286147608,Traffic
1600000US2404000,2016,1,"Baltimore, MD",1,0.00000160915286147608,Arson
1600000US2404000,2016,1,"Baltimore, MD",53,0.000085285101658232,Assault
1600000US2404000,2016,1,"Baltimore, MD",1,0.00000160915286147608,Assault with Deadly Weapon
1600000US2404000,2016,1,"Baltimore, MD",28,0.0000450562801213301,Breaking & Entering
1600000US2404000,2016,1,"Baltimore, MD",1,0.00000160915286147608,Community Policing
1600000US2404000,2016,1,"Baltimore, MD",8,0.0000128732228918086,Other
1600000US2404000,2016,1,"Baltimore, MD",4,0.0000064366114459043,Other Sexual Offense
1600000US2404000,2016,1,"Baltimore, MD",23,0.0000370105158139497,Property Crime
1600000US2404000,2016,1,"Baltimore, MD",16,0.0000257464457836172,Robbery
1600000US2404000,2016,1,"Baltimore, MD",1,0.00000160915286147608,Sexual Assault
1600000US2404000,2016,1,"Baltimore, MD",112,0.000180225120485321,Theft
1600000US2404000,2016,1,"Baltimore, MD",15,0.0000241372929221411,Theft from Vehicle
1600000US2404000,2016,1,"Baltimore, MD",10,0.0000160915286147608,Theft of Vehicle
1600000US2404000,2016,1,"Baltimore, MD",1,0.00000160915286147608,Traffic
1600000US2404475,2016,1,"Barnesville, MD",1,0.00495049504950495,Assault
1600000US2404650,2015,1,"Bartonsville, MD",1,0.00075642965204236,Community Policing
1600000US2405825,2015,1,"Bel Air North, MD",3,0.0000977644528449456,Assault
1600000US2405825,2015,1,"Bel Air North, MD",4,0.000130352603793261,Breaking & Entering
1600000US2405825,2015,1,"Bel Air North, MD",1,0.0000325881509483152,Death
1600000US2405825,2015,1,"Bel Air North, MD",8,0.000260705207586522,Drugs
1600000US2405825,2015,1,"Bel Air North, MD",1,0.0000325881509483152,Emergency
1600000US2405825,2015,1,"Bel Air North, MD",3,0.0000977644528449456,Family Offense
1600000US2405825,2015,1,"Bel Air North, MD",1,0.0000325881509483152,Missing Person
1600000US2405825,2015,1,"Bel Air North, MD",5,0.000162940754741576,Other
1600000US2405825,2015,1,"Bel Air North, MD",1,0.0000325881509483152,Other Sexual Offense
1600000US2405825,2015,1,"Bel Air North, MD",1,0.0000325881509483152,Property Crime
1600000US2405825,2015,1,"Bel Air North, MD",9,0.000293293358534837,Theft
1600000US2405825,2015,1,"Bel Air North, MD",3,0.0000977644528449456,Theft from Vehicle
1600000US2405825,2015,1,"Bel Air North, MD",6,0.000195528905689891,Traffic
1600000US2405825,2016,1,"Bel Air North, MD",10,0.000325881509483152,Assault
1600000US2405825,2016,1,"Bel Air North, MD",3,0.0000977644528449456,Community Policing
1600000US2405825,2016,1,"Bel Air North, MD",6,0.000195528905689891,Death
1600000US2405825,2016,1,"Bel Air North, MD",1,0.0000325881509483152,Disorder
1600000US2405825,2016,1,"Bel Air North, MD",15,0.000488822264224728,Drugs
1600000US2405825,2016,1,"Bel Air North, MD",1,0.0000325881509483152,Emergency
1600000US2405825,2016,1,"Bel Air North, MD",10,0.000325881509483152,Family Offense
1600000US2405825,2016,1,"Bel Air North, MD",11,0.000358469660431467,Other
1600000US2405825,2016,1,"Bel Air North, MD",1,0.0000325881509483152,Other Sexual Offense
1600000US2405825,2016,1,"Bel Air North, MD",8,0.000260705207586522,Property Crime
1600000US2405825,2016,1,"Bel Air North, MD",1,0.0000325881509483152,Robbery
1600000US2405825,2016,1,"Bel Air North, MD",7,0.000228117056638206,Theft
1600000US2405825,2016,1,"Bel Air North, MD",6,0.000195528905689891,Theft from Vehicle
1600000US2405825,2016,1,"Bel Air North, MD",5,0.000162940754741576,Traffic
1600000US2405950,2015,1,"Bel Air South, MD",5,0.000106548468898502,Assault
1600000US2405950,2015,1,"Bel Air South, MD",5,0.000106548468898502,Assault with Deadly Weapon
1600000US2405950,2015,1,"Bel Air South, MD",6,0.000127858162678202,Breaking & Entering
1600000US2405950,2015,1,"Bel Air South, MD",4,0.0000852387751188015,Community Policing
1600000US2405950,2015,1,"Bel Air South, MD",4,0.0000852387751188015,Death
1600000US2405950,2015,1,"Bel Air South, MD",4,0.0000852387751188015,Drugs
1600000US2405950,2015,1,"Bel Air South, MD",4,0.0000852387751188015,Emergency
1600000US2405950,2015,1,"Bel Air South, MD",1,0.0000213096937797004,Homicide
1600000US2405950,2015,1,"Bel Air South, MD",1,0.0000213096937797004,Missing Person
1600000US2405950,2015,1,"Bel Air South, MD",11,0.000234406631576704,Other
1600000US2405950,2015,1,"Bel Air South, MD",16,0.000340955100475206,Property Crime
1600000US2405950,2015,1,"Bel Air South, MD",1,0.0000213096937797004,Robbery
1600000US2405950,2015,1,"Bel Air South, MD",26,0.00055405203827221,Theft
1600000US2405950,2015,1,"Bel Air South, MD",5,0.000106548468898502,Theft from Vehicle
1600000US2405950,2015,1,"Bel Air South, MD",13,0.000277026019136105,Traffic
1600000US2405950,2015,1,"Bel Air South, MD",1,0.0000213096937797004,Weapons Offense
1600000US2405950,2016,1,"Bel Air South, MD",13,0.000277026019136105,Assault
1600000US2405950,2016,1,"Bel Air South, MD",1,0.0000213096937797004,Assault with Deadly Weapon
1600000US2405950,2016,1,"Bel Air South, MD",1,0.0000213096937797004,Breaking & Entering
1600000US2405950,2016,1,"Bel Air South, MD",2,0.0000426193875594008,Community Policing
1600000US2405950,2016,1,"Bel Air South, MD",3,0.0000639290813391012,Death
1600000US2405950,2016,1,"Bel Air South, MD",1,0.0000213096937797004,Disorder
1600000US2405950,2016,1,"Bel Air South, MD",17,0.000362264794254907,Drugs
1600000US2405950,2016,1,"Bel Air South, MD",5,0.000106548468898502,Emergency
1600000US2405950,2016,1,"Bel Air South, MD",18,0.000383574488034607,Family Offense
1600000US2405950,2016,1,"Bel Air South, MD",2,0.0000426193875594008,Missing Person
1600000US2405950,2016,1,"Bel Air South, MD",14,0.000298335712915805,Other
1600000US2405950,2016,1,"Bel Air South, MD",1,0.0000213096937797004,Property Crime
1600000US2405950,2016,1,"Bel Air South, MD",29,0.000617981119611311,Theft
1600000US2405950,2016,1,"Bel Air South, MD",1,0.0000213096937797004,Theft from Vehicle
1600000US2405950,2016,1,"Bel Air South, MD",17,0.000362264794254907,Traffic
1600000US2405550,2015,1,"Bel Air, MD",1,0.0000977708251857646,Assault with Deadly Weapon
1600000US2405550,2015,1,"Bel Air, MD",9,0.000879937426671881,Drugs
1600000US2405550,2015,1,"Bel Air, MD",1,0.0000977708251857646,Family Offense
1600000US2405550,2015,1,"Bel Air, MD",6,0.000586624951114587,Other
1600000US2405550,2015,1,"Bel Air, MD",3,0.000293312475557294,Theft
1600000US2405550,2015,1,"Bel Air, MD",4,0.000391083300743058,Traffic
1600000US2405550,2015,1,"Bel Air, MD",1,0.0000977708251857646,Weapons Offense
1600000US2405550,2016,1,"Bel Air, MD",1,0.0000977708251857646,Assault
1600000US2405550,2016,1,"Bel Air, MD",2,0.000195541650371529,Assault with Deadly Weapon
1600000US2405550,2016,1,"Bel Air, MD",5,0.000488854125928823,Drugs
1600000US2405550,2016,1,"Bel Air, MD",3,0.000293312475557294,Family Offense
1600000US2405550,2016,1,"Bel Air, MD",11,0.00107547907704341,Other
1600000US2405550,2016,1,"Bel Air, MD",1,0.0000977708251857646,Other Sexual Offense
1600000US2405550,2016,1,"Bel Air, MD",1,0.0000977708251857646,Property Crime
1600000US2405550,2016,1,"Bel Air, MD",2,0.000195541650371529,Theft
1600000US2405550,2016,1,"Bel Air, MD",2,0.000195541650371529,Theft from Vehicle
1600000US2405550,2016,1,"Bel Air, MD",2,0.000195541650371529,Traffic
1600000US5106336,2015,1,"Belmont Estates, VA",1,0.000721500721500722,Other
1600000US5106275,2016,1,"Belmont, VA",1,0.000163238654913484,Other
1600000US2406400,2015,1,"Beltsville, MD",1,0.0000590562806354456,Assault
1600000US2406400,2015,1,"Beltsville, MD",9,0.00053150652571901,Breaking & Entering
1600000US2406400,2015,1,"Beltsville, MD",2,0.000118112561270891,Other
1600000US2406400,2015,1,"Beltsville, MD",13,0.000767731648260792,Theft
1600000US2406400,2015,1,"Beltsville, MD",11,0.000649619086989901,Theft from Vehicle
1600000US2406400,2015,1,"Beltsville, MD",9,0.00053150652571901,Theft of Vehicle
1600000US2406400,2015,1,"Beltsville, MD",1,0.0000590562806354456,Traffic
1600000US2406400,2016,1,"Beltsville, MD",1,0.0000590562806354456,Assault
1600000US2406400,2016,1,"Beltsville, MD",1,0.0000590562806354456,Breaking & Entering
1600000US2406400,2016,1,"Beltsville, MD",4,0.000236225122541782,Theft
1600000US2406400,2016,1,"Beltsville, MD",3,0.000177168841906337,Theft from Vehicle
1600000US2406550,2015,1,"Benedict, MD",1,0.003584229390681,Alarm
1600000US2406550,2015,1,"Benedict, MD",1,0.003584229390681,Breaking & Entering
1600000US2406550,2015,1,"Benedict, MD",35,0.125448028673835,Community Policing
1600000US2406550,2015,1,"Benedict, MD",1,0.003584229390681,Theft
1600000US2406550,2016,1,"Benedict, MD",22,0.0788530465949821,Community Policing
1600000US2406550,2016,1,"Benedict, MD",1,0.003584229390681,Drugs
1600000US2406550,2016,1,"Benedict, MD",1,0.003584229390681,Traffic
1600000US2406662,2015,1,"Bensville, MD",52,0.00422558101738989,Alarm
1600000US2406662,2015,1,"Bensville, MD",6,0.000487567040468064,Assault
1600000US2406662,2015,1,"Bensville, MD",2,0.000162522346822688,Breaking & Entering
1600000US2406662,2015,1,"Bensville, MD",531,0.0431496830814237,Community Policing
1600000US2406662,2015,1,"Bensville, MD",6,0.000487567040468064,Disorder
1600000US2406662,2015,1,"Bensville, MD",2,0.000162522346822688,Drugs
1600000US2406662,2015,1,"Bensville, MD",4,0.000325044693645376,Missing Person
1600000US2406662,2015,1,"Bensville, MD",1,0.0000812611734113441,Other
1600000US2406662,2015,1,"Bensville, MD",1,0.0000812611734113441,Other Sexual Offense
1600000US2406662,2015,1,"Bensville, MD",5,0.00040630586705672,Property Crime
1600000US2406662,2015,1,"Bensville, MD",6,0.000487567040468064,Theft
1600000US2406662,2015,1,"Bensville, MD",2,0.000162522346822688,Theft of Vehicle
1600000US2406662,2015,1,"Bensville, MD",76,0.00617584917926215,Traffic
1600000US2406662,2016,1,"Bensville, MD",50,0.0040630586705672,Alarm
1600000US2406662,2016,1,"Bensville, MD",20,0.00162522346822688,Assault
1600000US2406662,2016,1,"Bensville, MD",2,0.000162522346822688,Assault with Deadly Weapon
1600000US2406662,2016,1,"Bensville, MD",4,0.000325044693645376,Breaking & Entering
1600000US2406662,2016,1,"Bensville, MD",268,0.0217779944742402,Community Policing
1600000US2406662,2016,1,"Bensville, MD",5,0.00040630586705672,Disorder
